imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_Other,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
7.6,149082.0,11.912258476814388,132,132,2001,380,1,0,0,I Am Sam,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.5,94628.0,11.457719261973123,96,97,2008,220,1,0,0,The Spiderwick Chronicles,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,19684.0,9.887612203377838,141,60,2008,153,3,1,0,Dead Set,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.0,14307.0,9.568574100378909,30,60,2008,919,3,1,0,Toradora!,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,83129.0,11.328160926525134,129,129,2006,132,2,0,0,World Trade Center,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.2,131564.0,11.787256305053592,94,94,2009,216,1,0,0,The Men Who Stare at Goats,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,82623.0,11.322055474206314,100,97,2010,355,1,0,0,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,89755.0,11.404850156483691,101,99,2007,438,2,0,0,Good Luck Chuck,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.4,11973.0,9.390492911485298,84,84,2010,203,1,0,0,Louis C.K.: Hilarious,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.6,49599.0,10.81174611271302,92,93,2010,321,1,0,0,Death at a Funeral,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.7,13848.0,9.535968306842715,26,60,2010,393,2,1,0,Angel Beats!,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.5,103673.0,11.549006639541176,108,108,2010,395,2,0,0,Ip Man 2,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,1422.0,7.260522598089852,45,60,2008,159,3,1,0,The Legend of Bruce Lee,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.199999999999998,9763.0,9.186457431512853,23,60,2006,574,3,1,0,Ouran High School Host Club,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.4,78039.0,11.264976794737048,103,104,2008,104,2,0,0,Felon,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.4,6.0,1.9459101490553128,44,60,2009,905,2,1,0,The Ultimatum,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.5,53746.0,10.892043130478765,78,78,2002,281,2,0,0,Stuart Little 2,MOVIE,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.8,1951.0,7.576609766973037,61,60,2009,94,3,1,0,Iris,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6.3,8536.0,9.052164937010309,107,109,2005,170,2,0,0,Initial D,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.4,49090.0,10.801430997592224,99,99,2004,474,2,0,0,Christmas with the Kranks,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.3,5172.0,8.551208070003515,25,120,2008,166,3,1,0,Vampire Knight,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.4,13446.0,9.50651131182387,104,103,2010,170,2,0,0,Even the Rain,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.4,48818.0,10.795874860328723,210,209,2001,397,2,0,0,Kabhi Khushi Kabhie Gham,MOVIE,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.1,12831.0,9.459697330106296,95,95,2006,365,2,0,0,Trailer Park Boys: The Movie,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.0,3984.0,8.290292591224315,76,69,2006,382,1,0,0,Jeff Dunham: Arguing with Myself,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.5,32188.0,10.379380058262004,213,214,2008,173,3,0,0,Jodhaa Akbar,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.9,1683.0,7.428927194802272,71,70,2009,650,3,0,0,And Then Came Lola,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.7,42597.0,10.659562582798548,162,169,2007,200,3,0,0,Om Shanti Om,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.9,51945.0,10.857959996450337,138,143,2007,128,3,0,0,Jab We Met,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.9,865.0,6.763884908562435,76,80,2010,100,3,0,0,I Will Follow,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.1,118.0,4.77912349311153,22,60,2007,921,1,1,0,Bo on the Go!,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
7.6,603.0,6.403574197934815,44,60,2009,146,2,1,0,Einsatzgruppen: The Nazi Death Squads,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.3,263.0,5.575949103146316,97,98,2008,481,2,0,0,This Is the Life,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.0,1936.0,7.5688956634069955,107,111,2009,245,3,0,0,My Suicide,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.1,3507.0,8.162801353492073,172,165,2005,176,3,0,0,Kyaa Kool Hai Hum,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.6,3284.0,8.09712193091871,89,87,2009,311,2,0,0,Accident,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.5,96.0,4.574710978503383,0,60,2005,147,2,1,0,Dreamworks Happy Holidays from Madagascar,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,11747.0,9.37143829231851,137,132,2009,177,2,0,0,Billu,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.1,71167.0,11.1727985581702,183,185,2001,191,3,0,0,Dil Chahta Hai,MOVIE,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.3,7451.0,8.916237731721479,101,102,2009,355,2,0,0,Trailer Park Boys: Countdown to Liquor Day,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.4,2416.0,7.790282380703483,94,94,2010,319,3,0,0,Bleach the Movie: Hell Verse,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.1,6249.0,8.740336742730447,99,98,2004,223,3,0,0,Whisky,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.699999999999998,1034.0,6.942156705699469,72,60,2006,650,3,1,0,Vientos de agua,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.9,3264.0,8.09101504171053,97,86,2010,149,2,0,0,The Boy Who Cried Werewolf,MOVIE,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.5,14944.0,9.61213207471804,145,142,2008,236,3,0,0,Dostana,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.2,907.0,6.811244378601294,48,48,2010,473,1,0,0,Whitney Cummings: Money Shot,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.1,36836.0,10.514258053828623,178,169,2006,278,2,0,0,Don,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.7,21963.0,9.997160028398763,144,139,2008,206,3,0,0,Rock On!!,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.9,21799.0,9.98966524877718,160,149,2007,639,3,0,0,Welcome,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7.2,4849.0,8.48673398393153,100,104,2007,392,2,0,0,Just Another Love Story,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.1,22505.0,10.021537219309945,155,150,2006,237,2,0,0,Phir Hera Pheri,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7.2,2151.0,7.674152921281675,94,94,2008,400,3,0,0,Bleach the Movie: Fade to Black,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.1,118092.0,11.679227728625255,157,159,2006,449,2,0,0,Rang De Basanti,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.1,89085.0,11.397357474289397,189,185,2004,271,2,0,0,Swades,MOVIE,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.7,5309.0,8.577347114235984,127,126,2005,187,3,0,0,Kaal,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8.0,5824.0,8.669914278433902,116,116,2008,126,2,0,0,Sorry to Disturb,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.4,2482.0,7.817222785508166,94,97,2008,150,2,0,0,2 Alone in Paris,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
